episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
147,8,heuristic,hidden,44.0,16,1,0,0,1,1,0.0
148,8,heuristic,hidden,29.0,21,1,0,2,1,1,0.0
149,8,heuristic,hidden,32.0,18,1,0,2,1,1,0.0
150,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
151,8,heuristic,hidden,-35.5,41,1,3,1,1,1,0.0
152,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
153,8,heuristic,hidden,39.0,16,1,0,1,1,1,0.0
154,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
155,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
156,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
157,8,heuristic,hidden,33.0,22,1,0,1,1,1,0.0
158,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
159,8,heuristic,hidden,39.0,16,1,0,1,1,1,0.0
160,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
161,8,heuristic,hidden,36.0,24,1,0,0,1,1,0.0
162,8,heuristic,hidden,32.0,23,1,0,1,1,1,0.0
163,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
164,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
165,8,heuristic,hidden,33.0,22,1,0,1,1,1,0.0
166,8,heuristic,hidden,36.0,24,1,0,0,1,1,0.0
167,8,heuristic,hidden,28.0,17,1,0,3,1,1,0.0
168,8,heuristic,hidden,29.0,21,1,0,2,1,1,0.0
169,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
170,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
171,8,heuristic,hidden,33.0,22,1,0,1,1,1,0.0
172,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
173,8,heuristic,hidden,28.0,17,1,0,3,1,1,0.0
174,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
175,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
176,8,heuristic,hidden,0.0,16,1,2,1,1,1,0.0
177,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
178,8,heuristic,hidden,34.0,21,1,0,1,1,1,0.0
179,8,heuristic,hidden,39.0,16,1,0,1,1,1,0.0
180,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
181,8,heuristic,hidden,-2.0,19,1,2,1,1,1,0.0
182,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
183,8,heuristic,hidden,28.0,22,1,0,2,1,1,0.0
184,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
185,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
186,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
187,8,heuristic,hidden,32.0,18,1,0,2,1,1,0.0
188,8,heuristic,hidden,38.0,17,1,0,1,1,1,0.0
189,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
190,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
191,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
192,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
193,8,heuristic,hidden,22.0,18,1,0,4,1,1,0.0
194,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
195,8,heuristic,hidden,19.0,16,1,1,1,1,1,0.0
196,8,heuristic,hidden,-22.0,22,1,3,0,1,1,0.0
197,8,heuristic,hidden,12.0,23,1,1,1,1,1,0.0
198,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
199,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
200,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
201,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
202,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
203,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
204,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
205,8,heuristic,hidden,34.0,21,1,0,1,1,1,0.0
206,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
207,8,heuristic,hidden,19.0,21,1,1,0,1,1,0.0
208,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
209,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
210,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
211,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
212,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
213,8,heuristic,hidden,25.0,20,1,0,3,1,1,0.0
214,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
215,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
216,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
217,8,heuristic,hidden,22.0,18,1,1,0,1,1,0.0
218,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
219,8,heuristic,hidden,31.0,19,1,0,2,1,1,0.0
220,8,heuristic,hidden,25.0,20,1,0,3,1,1,0.0
221,8,heuristic,hidden,21.0,19,1,1,0,1,1,0.0
222,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
223,8,heuristic,hidden,38.0,17,1,0,1,1,1,0.0
224,8,heuristic,hidden,-50.5,31,1,4,1,1,1,0.0
225,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
226,8,heuristic,hidden,37.0,23,1,0,0,1,1,0.0
227,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
228,8,heuristic,hidden,17.0,18,1,1,1,1,1,0.0
