episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
83,0,sarsa,observable,-244.0,120,0,5,10,1,0,0.7170097959982499
84,0,sarsa,observable,-231.5,120,0,4,11,1,0,0.7141417568142568
85,0,sarsa,observable,-224.0,120,0,2,16,0,0,0.7112851897869998
86,0,sarsa,observable,-276.5,120,0,5,15,0,0,0.7084400490278518
87,0,sarsa,observable,-392.5,120,0,13,8,1,0,0.7056062888317404
88,0,sarsa,observable,-351.0,120,0,10,11,1,0,0.7027838636764134
89,0,sarsa,observable,-414.5,120,0,12,16,1,0,0.6999727282217078
90,0,sarsa,observable,-203.0,120,0,0,22,1,0,0.697172837308821
91,0,sarsa,observable,-547.5,120,0,20,10,1,0,0.6943841459595856
92,0,sarsa,observable,-376.5,120,0,11,10,0,0,0.6916066093757474
93,0,sarsa,observable,-320.5,120,0,7,17,1,0,0.6888401829382443
94,0,sarsa,observable,-297.0,120,0,7,12,1,0,0.6860848222064914
95,0,sarsa,observable,-313.5,120,0,4,26,0,0,0.6833404829176654
96,0,sarsa,observable,-337.5,112,1,13,8,1,1,0.6806071209859947
97,0,sarsa,observable,-440.5,120,0,15,8,1,0,0.6778846925020507
98,0,sarsa,observable,-278.5,120,0,6,13,1,0,0.6751731537320426
99,0,sarsa,observable,-230.5,120,0,0,26,1,0,0.6724724611171143
100,0,sarsa,observable,-116.0,98,1,2,10,1,1,0.6697825712726458
101,0,sarsa,observable,-31.5,51,1,0,9,1,1,0.6671034409875554
102,0,sarsa,observable,-309.5,120,0,7,12,0,0,0.664435027223605
103,0,sarsa,observable,-359.0,120,0,11,9,1,0,0.6617772871147106
104,0,sarsa,observable,-506.0,120,0,18,10,1,0,0.6591301779662518
105,0,sarsa,observable,-378.5,120,0,10,16,1,0,0.6564936572543868
106,0,sarsa,observable,-196.5,120,0,1,16,1,0,0.6538676826253692
107,0,sarsa,observable,-505.0,120,0,18,10,1,0,0.6512522118948678
108,0,sarsa,observable,-499.5,120,0,16,16,1,0,0.6486472030472883
109,0,sarsa,observable,-142.0,67,1,6,4,1,1,0.6460526142350992
110,0,sarsa,observable,-453.5,120,0,13,20,1,0,0.6434684037781587
111,0,sarsa,observable,-206.5,120,0,3,10,1,0,0.6408945301630461
112,0,sarsa,observable,-254.0,120,0,4,16,1,0,0.6383309520423939
113,0,sarsa,observable,-322.5,120,0,9,7,0,0,0.6357776282342243
114,0,sarsa,observable,-382.5,120,0,10,17,1,0,0.6332345177212875
115,0,sarsa,observable,-245.0,120,0,4,14,1,0,0.6307015796504023
116,0,sarsa,observable,-339.0,120,0,9,13,1,0,0.6281787733318007
117,0,sarsa,observable,-283.0,120,0,5,17,1,0,0.6256660582384734
118,0,sarsa,observable,-289.0,101,1,10,12,1,1,0.6231633940055196
119,0,sarsa,observable,-147.5,62,1,5,10,1,1,0.6206707404294975
120,0,sarsa,observable,-330.0,120,0,9,11,1,0,0.6181880574677795
121,0,sarsa,observable,-205.5,120,0,3,10,1,0,0.6157153052379084
122,0,sarsa,observable,-336.5,120,0,9,13,1,0,0.6132524440169568
123,0,sarsa,observable,-362.5,120,0,11,7,0,0,0.6107994342408889
124,0,sarsa,observable,-178.5,120,0,1,13,1,0,0.6083562365039253
125,0,sarsa,observable,-345.5,120,0,10,10,1,0,0.6059228115579096
126,0,sarsa,observable,-159.0,120,0,0,13,1,0,0.6034991203116781
127,0,sarsa,observable,-207.5,120,0,0,23,1,0,0.6010851238304313
128,0,sarsa,observable,-377.0,120,0,11,13,1,0,0.5986807833351095
129,0,sarsa,observable,-274.0,120,0,6,9,0,0,0.5962860602017691
130,0,sarsa,observable,-161.5,96,1,4,11,1,1,0.5939009159609621
131,0,sarsa,observable,-346.5,120,0,8,16,0,0,0.5915253122971182
132,0,sarsa,observable,-168.5,120,0,0,15,1,0,0.5891592110479298
133,0,sarsa,observable,-348.0,120,0,10,11,1,0,0.586802574203738
134,0,sarsa,observable,-362.5,120,0,11,9,1,0,0.5844553639069231
135,0,sarsa,observable,-296.5,120,0,4,24,1,0,0.5821175424512953
136,0,sarsa,observable,-350.5,120,0,9,15,1,0,0.5797890722814902
137,0,sarsa,observable,-250.0,120,0,5,11,1,0,0.5774699159923642
138,0,sarsa,observable,-187.5,120,0,1,12,0,0,0.5751600363283947
139,0,sarsa,observable,-271.0,120,0,6,9,0,0,0.5728593961830811
140,0,sarsa,observable,-108.0,93,1,2,10,1,1,0.5705679585983489
141,0,sarsa,observable,-173.0,69,1,7,6,1,1,0.5682856867639554
142,0,sarsa,observable,-244.0,120,0,4,12,0,0,0.5660125440168996
143,0,sarsa,observable,-234.5,120,0,3,16,1,0,0.563748493840832
144,0,sarsa,observable,-340.5,120,0,10,9,1,0,0.5614934998654687
145,0,sarsa,observable,-199.0,120,0,2,12,0,0,0.5592475258660068
146,0,sarsa,observable,-255.5,120,0,5,10,0,0,0.5570105357625428
147,0,sarsa,observable,-182.0,76,1,7,7,1,1,0.5547824936194926
148,0,sarsa,observable,-140.0,82,1,4,9,1,1,0.5525633636450147
149,0,sarsa,observable,-328.0,120,0,9,12,1,0,0.5503531101904345
150,0,sarsa,observable,-262.5,120,0,5,13,1,0,0.5481516977496729
151,0,sarsa,observable,-244.5,120,0,2,20,0,0,0.5459590909586741
152,0,sarsa,observable,0.0,34,1,0,6,1,1,0.5437752545948394
153,0,sarsa,observable,-328.5,120,0,9,10,1,0,0.5416001535764601
154,0,sarsa,observable,-67.0,57,1,2,7,1,1,0.5394337529621542
155,0,sarsa,observable,-367.0,120,0,9,18,1,0,0.5372760179503057
156,0,sarsa,observable,-205.0,120,0,2,14,1,0,0.5351269138785044
157,0,sarsa,observable,-52.5,62,1,0,11,1,1,0.5329864062229904
158,0,sarsa,observable,-132.0,106,1,3,7,1,1,0.5308544605980984
159,0,sarsa,observable,-48.0,49,1,1,9,1,1,0.528731042755706
160,0,sarsa,observable,-129.5,103,1,2,12,1,1,0.5266161185846832
161,0,sarsa,observable,-223.5,74,1,9,7,1,1,0.5245096541103444
162,0,sarsa,observable,-139.5,105,1,3,9,1,1,0.5224116154939031
163,0,sarsa,observable,-233.0,93,1,9,6,1,1,0.5203219690319275
164,0,sarsa,observable,-296.0,84,1,12,8,1,1,0.5182406811557998
165,0,sarsa,observable,-32.0,71,1,0,6,1,1,0.5161677184311766
166,0,sarsa,observable,-257.5,120,0,5,12,1,0,0.5141030475574518
167,0,sarsa,observable,-248.5,120,0,5,11,1,0,0.5120466353672221
168,0,sarsa,observable,-270.0,120,0,5,15,1,0,0.5099984488257532
