episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
235,5,double_q_learning,observable,-354.0,120,0,10,10,0,0,0.3898921843659422
236,5,double_q_learning,observable,-229.5,120,0,4,11,1,0,0.38833261562847843
237,5,double_q_learning,observable,-88.0,108,1,1,7,1,1,0.38677928516596455
238,5,double_q_learning,observable,-69.0,67,1,2,6,1,1,0.3852321680253007
239,5,double_q_learning,observable,9.0,54,1,0,1,1,1,0.3836912393531995
240,5,double_q_learning,observable,-110.5,120,0,0,4,1,0,0.38215647439578665
241,5,double_q_learning,observable,-83.5,71,1,2,8,1,1,0.3806278484982035
242,5,double_q_learning,observable,-206.5,120,0,3,9,0,0,0.3791053371042107
243,5,double_q_learning,observable,-223.5,120,0,4,10,1,0,0.37758891575579384
244,5,double_q_learning,observable,-256.0,120,0,5,12,1,0,0.3760785600927707
245,5,double_q_learning,observable,-175.0,120,0,2,8,1,0,0.37457424585239957
246,5,double_q_learning,observable,-222.0,120,0,4,10,1,0,0.37307594886899
247,5,double_q_learning,observable,-201.5,120,0,3,9,1,0,0.37158364507351405
248,5,double_q_learning,observable,-19.0,62,1,0,5,1,1,0.37009731049322
249,5,double_q_learning,observable,-234.5,120,0,4,12,1,0,0.3686169212512471
250,5,double_q_learning,observable,-315.0,120,0,10,4,1,0,0.3671424535662421
251,5,double_q_learning,observable,-74.5,94,1,0,11,1,1,0.3656738837519771
252,5,double_q_learning,observable,-80.0,112,1,0,8,1,1,0.36421118821696924
253,5,double_q_learning,observable,-188.0,120,0,3,7,1,0,0.36275434346410135
254,5,double_q_learning,observable,-82.0,90,1,2,5,1,1,0.36130332609024496
255,5,double_q_learning,observable,-72.5,95,1,0,10,1,1,0.359858112785884
256,5,double_q_learning,observable,-243.5,120,0,5,10,1,0,0.35841868033474045
257,5,double_q_learning,observable,-172.0,120,0,2,7,1,0,0.35698500561340146
258,5,double_q_learning,observable,-102.0,110,1,1,9,1,1,0.35555706559094785
259,5,double_q_learning,observable,-274.5,120,0,7,8,1,0,0.3541348373285841
260,5,double_q_learning,observable,-327.0,120,0,11,3,1,0,0.35271829797926973
261,5,double_q_learning,observable,-140.5,96,1,3,11,1,1,0.35130742478735266
262,5,double_q_learning,observable,-110.0,69,1,4,6,1,1,0.34990219508820325
263,5,double_q_learning,observable,-143.0,120,0,1,6,1,0,0.3485025863078504
264,5,double_q_learning,observable,-246.5,120,0,5,10,1,0,0.347108575962619
265,5,double_q_learning,observable,-219.0,120,0,4,9,1,0,0.3457201416587685
266,5,double_q_learning,observable,-17.5,26,1,2,3,1,1,0.3443372610921335
267,5,double_q_learning,observable,-24.0,72,1,0,4,1,1,0.34295991204776494
268,5,double_q_learning,observable,9.5,47,1,0,2,1,1,0.34158807239957384
269,5,double_q_learning,observable,-50.0,72,1,1,5,1,1,0.3402217201099756
270,5,double_q_learning,observable,-149.5,120,0,2,3,1,0,0.33886083322953564
271,5,double_q_learning,observable,7.5,37,1,0,4,1,1,0.33750538989661755
272,5,double_q_learning,observable,-259.0,120,0,7,6,1,0,0.336155368337031
273,5,double_q_learning,observable,33.5,25,1,0,1,1,1,0.33481074686368295
274,5,double_q_learning,observable,-49.0,69,1,1,6,1,1,0.3334715038762282
275,5,double_q_learning,observable,-152.0,120,0,0,11,1,0,0.33213761786072327
276,5,double_q_learning,observable,-162.5,120,0,1,10,1,0,0.3308090673892804
277,5,double_q_learning,observable,-236.0,120,0,6,5,1,0,0.32948583111972324
278,5,double_q_learning,observable,-130.5,65,1,5,6,1,1,0.32816788779524436
279,5,double_q_learning,observable,-16.0,59,1,0,5,1,1,0.3268552162440634
280,5,double_q_learning,observable,-80.0,103,1,1,6,1,1,0.3255477953790871
281,5,double_q_learning,observable,-13.5,25,1,2,2,1,1,0.32424560419757076
282,5,double_q_learning,observable,-65.5,74,1,2,4,1,1,0.3229486217807805
283,5,double_q_learning,observable,-175.0,120,0,3,4,1,0,0.32165682729365735
284,5,double_q_learning,observable,6.0,27,1,1,2,1,1,0.32037019998448274
285,5,double_q_learning,observable,31.0,25,1,0,1,1,1,0.3190887191845448
286,5,double_q_learning,observable,-228.0,120,0,5,7,1,0,0.3178123643078066
287,5,double_q_learning,observable,-125.5,120,0,0,6,1,0,0.3165411148505754
288,5,double_q_learning,observable,-84.0,92,1,2,5,1,1,0.3152749503911731
289,5,double_q_learning,observable,-49.0,69,1,1,6,1,1,0.3140138505896084
290,5,double_q_learning,observable,-35.5,95,1,0,2,1,1,0.31275779518725
291,5,double_q_learning,observable,2.5,33,1,0,6,1,1,0.31150676400650096
292,5,double_q_learning,observable,-148.5,120,0,0,9,0,0,0.31026073695047496
293,5,double_q_learning,observable,-114.0,88,1,5,0,1,1,0.30901969400267304
294,5,double_q_learning,observable,-209.0,120,0,3,11,1,0,0.30778361522666237
295,5,double_q_learning,observable,-10.0,44,1,0,6,1,1,0.3065524807657557
296,5,double_q_learning,observable,-49.0,68,1,2,2,1,1,0.3053262708426927
297,5,double_q_learning,observable,-141.5,120,0,0,10,1,0,0.30410496575932194
298,5,double_q_learning,observable,-12.0,49,1,1,2,1,1,0.3028885458962846
299,5,double_q_learning,observable,-7.5,52,1,0,4,1,1,0.3016769917126995
300,5,double_q_learning,observable,15.5,44,1,0,1,1,1,0.3004702837458487
301,5,double_q_learning,observable,-169.0,120,0,2,5,0,0,0.2992684026108653
302,5,double_q_learning,observable,-4.5,38,1,1,2,1,1,0.2980713290004218
303,5,double_q_learning,observable,-202.0,120,0,3,10,1,0,0.29687904368442014
304,5,double_q_learning,observable,-27.5,53,1,2,0,1,1,0.2956915275096825
305,5,double_q_learning,observable,-21.5,86,1,0,2,1,1,0.2945087613996437
306,5,double_q_learning,observable,-121.0,100,1,1,15,1,1,0.29333072635404517
307,5,double_q_learning,observable,-287.0,120,0,8,7,1,0,0.292157403448629
308,5,double_q_learning,observable,-86.5,35,1,5,3,1,1,0.29098877383483446
309,5,double_q_learning,observable,-48.0,48,1,3,1,1,1,0.2898248187394951
310,5,double_q_learning,observable,-266.0,120,0,6,11,1,0,0.28866551946453717
311,5,double_q_learning,observable,7.0,39,1,0,3,1,1,0.287510857386679
312,5,double_q_learning,observable,-0.5,60,1,0,2,1,1,0.28636081395713225
313,5,double_q_learning,observable,-29.0,53,1,2,1,1,1,0.28521537070130376
314,5,double_q_learning,observable,-61.5,55,1,3,3,1,1,0.2840745092184985
315,5,double_q_learning,observable,-48.5,70,1,1,5,1,1,0.28293821118162454
316,5,double_q_learning,observable,-56.0,56,1,2,5,1,1,0.28180645833689805
317,5,double_q_learning,observable,-181.0,120,0,3,6,1,0,0.2806792325035504
318,5,double_q_learning,observable,-164.5,120,0,2,6,1,0,0.2795565155735362
319,5,double_q_learning,observable,-41.0,82,1,0,6,1,1,0.2784382895112421
320,5,double_q_learning,observable,-88.5,85,1,3,3,1,1,0.27732453635319715
321,5,double_q_learning,observable,-219.5,120,0,6,1,1,0,0.2762152382077843
322,5,double_q_learning,observable,23.0,38,1,0,1,1,1,0.2751103772549532
323,5,double_q_learning,observable,-37.5,65,1,1,4,1,1,0.2740099357459334
324,5,double_q_learning,observable,15.5,26,1,1,0,1,1,0.27291389600294963
325,5,double_q_learning,observable,-2.5,50,1,1,0,1,1,0.2718222404189379
326,5,double_q_learning,observable,-95.5,84,1,3,5,1,1,0.2707349514572621
327,5,double_q_learning,observable,-225.0,120,0,5,6,1,0,0.26965201165143304
328,5,double_q_learning,observable,-171.5,120,0,2,7,1,0,0.26857340360482734
329,5,double_q_learning,observable,-47.5,87,1,1,3,1,1,0.267499109990408
330,5,double_q_learning,observable,-230.5,120,0,5,8,1,0,0.26642911355044635
331,5,double_q_learning,observable,-150.5,120,0,1,6,0,0,0.26536339709624457
332,5,double_q_learning,observable,25.5,33,1,0,1,1,1,0.2643019435078596
333,5,double_q_learning,observable,-189.0,120,0,4,4,1,0,0.2632447357338282
334,5,double_q_learning,observable,-1.0,50,1,0,3,1,1,0.26219175679089285
335,5,double_q_learning,observable,-0.5,45,1,1,1,1,1,0.2611429897637293
336,5,double_q_learning,observable,10.5,41,1,0,3,1,1,0.26009841780467435
337,5,double_q_learning,observable,-4.0,48,1,0,4,1,1,0.2590580241334557
338,5,double_q_learning,observable,-49.5,91,1,0,6,1,1,0.2580217920369218
339,5,double_q_learning,observable,-20.0,76,1,0,3,1,1,0.25698970486877415
340,5,double_q_learning,observable,-5.5,53,1,0,4,1,1,0.25596174604929905
341,5,double_q_learning,observable,-22.0,53,1,1,3,1,1,0.25493789906510184
342,5,double_q_learning,observable,-26.0,88,1,0,2,1,1,0.25391814746884145
343,5,double_q_learning,observable,-76.5,116,1,1,3,1,1,0.2529024748789661
344,5,double_q_learning,observable,-54.5,103,1,0,6,1,1,0.25189086497945024
345,5,double_q_learning,observable,14.0,44,1,0,1,1,1,0.2508833015195324
346,5,double_q_learning,observable,-1.5,40,1,0,5,1,1,0.2498797683134543
347,5,double_q_learning,observable,-15.5,57,1,1,1,1,1,0.24888024924020047
348,5,double_q_learning,observable,-24.0,46,1,1,5,1,1,0.24788472824323968
