episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
79,0,double_q_learning,observable,-518.5,120,0,19,9,1,0,0.7285975985398926
80,0,double_q_learning,observable,-369.5,120,0,8,23,1,0,0.725683208145733
81,0,double_q_learning,observable,-259.5,120,0,4,16,1,0,0.72278047531315
82,0,double_q_learning,observable,-356.0,120,0,9,14,0,0,0.7198893534118974
83,0,double_q_learning,observable,-445.5,120,0,13,19,1,0,0.7170097959982499
84,0,double_q_learning,observable,-272.5,120,0,5,15,1,0,0.7141417568142568
85,0,double_q_learning,observable,-384.5,120,0,13,6,1,0,0.7112851897869998
86,0,double_q_learning,observable,-628.0,120,0,25,6,1,0,0.7084400490278518
87,0,double_q_learning,observable,-235.5,120,0,3,16,1,0,0.7056062888317404
88,0,double_q_learning,observable,-429.5,120,0,13,14,1,0,0.7027838636764134
89,0,double_q_learning,observable,-451.5,120,0,16,7,1,0,0.6999727282217078
90,0,double_q_learning,observable,-379.0,120,0,10,18,1,0,0.697172837308821
91,0,double_q_learning,observable,-311.0,120,0,7,13,0,0,0.6943841459595856
92,0,double_q_learning,observable,-329.0,120,0,9,9,0,0,0.6916066093757474
93,0,double_q_learning,observable,-306.5,120,0,6,18,1,0,0.6888401829382443
94,0,double_q_learning,observable,-360.0,120,0,10,13,1,0,0.6860848222064914
95,0,double_q_learning,observable,-329.0,120,0,6,24,1,0,0.6833404829176654
96,0,double_q_learning,observable,-470.0,120,0,16,11,1,0,0.6806071209859947
97,0,double_q_learning,observable,-379.0,120,0,11,11,0,0,0.6778846925020507
98,0,double_q_learning,observable,-396.0,120,0,12,12,1,0,0.6751731537320426
99,0,double_q_learning,observable,-228.5,120,0,2,20,1,0,0.6724724611171143
100,0,double_q_learning,observable,-216.5,120,0,1,20,1,0,0.6697825712726458
101,0,double_q_learning,observable,-247.5,120,0,3,17,0,0,0.6671034409875554
102,0,double_q_learning,observable,-167.0,107,1,2,18,1,1,0.664435027223605
103,0,double_q_learning,observable,-389.0,120,0,10,18,1,0,0.6617772871147106
104,0,double_q_learning,observable,-412.5,120,0,14,7,1,0,0.6591301779662518
105,0,double_q_learning,observable,-146.5,120,0,0,11,1,0,0.6564936572543868
106,0,double_q_learning,observable,-305.5,120,0,6,16,0,0,0.6538676826253692
107,0,double_q_learning,observable,-352.0,120,0,10,11,1,0,0.6512522118948678
108,0,double_q_learning,observable,-201.5,120,0,2,14,1,0,0.6486472030472883
109,0,double_q_learning,observable,-348.0,120,0,10,10,1,0,0.6460526142350992
110,0,double_q_learning,observable,-351.5,120,0,10,11,1,0,0.6434684037781587
