episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
106,7,double_q_learning,observable,-208.0,120,0,3,11,1,0,0.6538676826253692
107,7,double_q_learning,observable,-319.0,120,0,9,9,1,0,0.6512522118948678
108,7,double_q_learning,observable,-345.0,120,0,8,18,1,0,0.6486472030472883
109,7,double_q_learning,observable,-284.5,120,0,7,10,1,0,0.6460526142350992
110,7,double_q_learning,observable,-426.5,120,0,15,7,1,0,0.6434684037781587
111,7,double_q_learning,observable,-490.5,120,0,17,11,1,0,0.6408945301630461
112,7,double_q_learning,observable,-402.0,120,0,11,17,1,0,0.6383309520423939
113,7,double_q_learning,observable,-342.0,120,0,9,11,0,0,0.6357776282342243
114,7,double_q_learning,observable,-113.5,87,1,2,12,1,1,0.6332345177212875
115,7,double_q_learning,observable,-190.5,120,0,0,19,1,0,0.6307015796504023
116,7,double_q_learning,observable,-312.5,120,0,9,7,0,0,0.6281787733318007
117,7,double_q_learning,observable,-333.0,120,0,8,14,0,0,0.6256660582384734
118,7,double_q_learning,observable,-285.5,120,0,6,14,1,0,0.6231633940055196
119,7,double_q_learning,observable,-219.5,120,0,3,13,1,0,0.6206707404294975
120,7,double_q_learning,observable,-258.5,120,0,6,9,1,0,0.6181880574677795
121,7,double_q_learning,observable,-361.0,120,0,9,17,1,0,0.6157153052379084
122,7,double_q_learning,observable,-250.5,108,1,9,7,1,1,0.6132524440169568
123,7,double_q_learning,observable,-420.5,120,0,12,17,1,0,0.6107994342408889
124,7,double_q_learning,observable,-348.5,86,1,13,14,1,1,0.6083562365039253
125,7,double_q_learning,observable,-270.5,120,0,6,12,1,0,0.6059228115579096
126,7,double_q_learning,observable,-399.5,120,0,12,13,1,0,0.6034991203116781
127,7,double_q_learning,observable,-191.0,120,0,2,12,1,0,0.6010851238304313
128,7,double_q_learning,observable,-205.0,120,0,2,14,1,0,0.5986807833351095
129,7,double_q_learning,observable,-352.5,120,0,11,6,0,0,0.5962860602017691
130,7,double_q_learning,observable,-335.0,120,0,8,15,1,0,0.5939009159609621
131,7,double_q_learning,observable,-195.5,120,0,1,15,0,0,0.5915253122971182
132,7,double_q_learning,observable,-353.5,120,0,11,8,1,0,0.5891592110479298
133,7,double_q_learning,observable,-295.5,120,0,5,20,1,0,0.586802574203738
134,7,double_q_learning,observable,-272.0,120,0,8,4,1,0,0.5844553639069231
135,7,double_q_learning,observable,-286.5,120,0,7,9,0,0,0.5821175424512953
136,7,double_q_learning,observable,-518.5,120,0,18,12,1,0,0.5797890722814902
137,7,double_q_learning,observable,-203.0,120,0,4,6,1,0,0.5774699159923642
138,7,double_q_learning,observable,-329.0,120,0,9,9,0,0,0.5751600363283947
139,7,double_q_learning,observable,-581.5,120,0,20,17,1,0,0.5728593961830811
140,7,double_q_learning,observable,-209.5,120,0,3,11,1,0,0.5705679585983489
141,7,double_q_learning,observable,-260.5,120,0,6,9,1,0,0.5682856867639554
142,7,double_q_learning,observable,-322.5,120,0,9,9,1,0,0.5660125440168996
143,7,double_q_learning,observable,-267.0,86,1,11,6,1,1,0.563748493840832
144,7,double_q_learning,observable,-285.5,120,0,7,10,1,0,0.5614934998654687
145,7,double_q_learning,observable,-439.0,120,0,15,8,1,0,0.5592475258660068
146,7,double_q_learning,observable,-265.5,120,0,6,11,1,0,0.5570105357625428
147,7,double_q_learning,observable,-157.0,64,1,6,8,1,1,0.5547824936194926
148,7,double_q_learning,observable,-139.0,85,1,4,8,1,1,0.5525633636450147
149,7,double_q_learning,observable,-269.5,120,0,7,7,1,0,0.5503531101904345
150,7,double_q_learning,observable,-184.5,120,0,2,10,1,0,0.5481516977496729
151,7,double_q_learning,observable,-205.5,120,0,1,17,0,0,0.5459590909586741
152,7,double_q_learning,observable,-360.0,120,0,11,9,1,0,0.5437752545948394
153,7,double_q_learning,observable,-391.5,120,0,13,7,1,0,0.5416001535764601
154,7,double_q_learning,observable,-115.0,77,1,2,13,1,1,0.5394337529621542
155,7,double_q_learning,observable,-423.5,120,0,13,14,1,0,0.5372760179503057
156,7,double_q_learning,observable,-331.0,120,0,8,13,0,0,0.5351269138785044
157,7,double_q_learning,observable,-229.5,120,0,4,11,1,0,0.5329864062229904
158,7,double_q_learning,observable,-115.0,99,1,2,9,1,1,0.5308544605980984
159,7,double_q_learning,observable,-197.5,120,0,2,11,0,0,0.528731042755706
160,7,double_q_learning,observable,-381.0,120,0,12,9,1,0,0.5266161185846832
161,7,double_q_learning,observable,-371.5,120,0,11,11,1,0,0.5245096541103444
162,7,double_q_learning,observable,-325.0,120,0,9,10,1,0,0.5224116154939031
163,7,double_q_learning,observable,-246.0,105,1,9,7,1,1,0.5203219690319275
164,7,double_q_learning,observable,-226.5,119,1,7,8,1,1,0.5182406811557998
165,7,double_q_learning,observable,-187.5,120,0,2,11,1,0,0.5161677184311766
166,7,double_q_learning,observable,-125.0,61,1,6,2,1,1,0.5141030475574518
167,7,double_q_learning,observable,-225.0,120,0,5,7,1,0,0.5120466353672221
168,7,double_q_learning,observable,-177.5,114,1,4,11,1,1,0.5099984488257532
169,7,double_q_learning,observable,-235.0,120,0,3,16,1,0,0.5079584550304501
170,7,double_q_learning,observable,-232.0,93,1,7,14,1,1,0.5059266212103284
171,7,double_q_learning,observable,-194.0,120,0,2,10,0,0,0.503902914725487
172,7,double_q_learning,observable,-199.5,120,0,4,6,1,0,0.5018873030665851
173,7,double_q_learning,observable,-127.0,120,0,0,7,1,0,0.4998797538543187
174,7,double_q_learning,observable,-300.0,120,0,7,13,1,0,0.4978802348389015
175,7,double_q_learning,observable,-348.5,120,0,9,15,1,0,0.49588871389954586
176,7,double_q_learning,observable,-258.5,120,0,7,5,1,0,0.49390515904394766
177,7,double_q_learning,observable,-217.0,120,0,4,9,1,0,0.49192953840777187
178,7,double_q_learning,observable,-234.5,118,1,8,7,1,1,0.4899618202541408
179,7,double_q_learning,observable,-180.0,120,0,0,17,1,0,0.4880019729731242
180,7,double_q_learning,observable,-167.0,120,0,1,11,1,0,0.4860499650812317
181,7,double_q_learning,observable,-341.0,120,0,10,10,1,0,0.4841057652209068
182,7,double_q_learning,observable,-344.0,120,0,9,13,1,0,0.48216934216002316
183,7,double_q_learning,observable,-382.5,120,0,12,10,1,0,0.48024066479138305
184,7,double_q_learning,observable,-257.0,120,0,4,16,1,0,0.47831970213221753
185,7,double_q_learning,observable,-279.5,120,0,6,13,1,0,0.47640642332368865
186,7,double_q_learning,observable,-67.0,54,1,3,4,1,1,0.47450079763039393
187,7,double_q_learning,observable,-284.0,120,0,5,18,1,0,0.47260279443987235
188,7,double_q_learning,observable,-286.5,120,0,5,17,1,0,0.47071238326211284
189,7,double_q_learning,observable,-167.0,113,1,5,6,1,1,0.4688295337290644
190,7,double_q_learning,observable,-177.5,120,0,3,5,1,0,0.4669542155941481
191,7,double_q_learning,observable,-167.5,120,0,0,15,1,0,0.46508639873177154
192,7,double_q_learning,observable,-201.0,120,0,3,9,1,0,0.46322605313684445
193,7,double_q_learning,observable,-341.0,120,0,8,18,1,0,0.46137314892429704
194,7,double_q_learning,observable,-17.5,43,1,0,8,1,1,0.4595276563285999
195,7,double_q_learning,observable,-295.5,120,0,8,8,1,0,0.45768954570328546
196,7,double_q_learning,observable,-235.0,81,1,10,5,1,1,0.4558587875204723
197,7,double_q_learning,observable,-25.0,53,1,0,8,1,1,0.45403535237039044
198,7,double_q_learning,observable,-176.0,89,1,6,7,1,1,0.4522192109609089
199,7,double_q_learning,observable,-225.5,120,0,3,12,0,0,0.4504103341170652
200,7,double_q_learning,observable,-24.5,62,1,1,3,1,1,0.44860869278059695
201,7,double_q_learning,observable,-44.5,78,1,0,7,1,1,0.4468142580094746
202,7,double_q_learning,observable,-260.0,120,0,5,13,1,0,0.4450270009774367
203,7,double_q_learning,observable,-178.5,120,0,1,13,1,0,0.44324689297352693
204,7,double_q_learning,observable,-34.0,37,1,2,4,1,1,0.44147390540163284
205,7,double_q_learning,observable,-215.5,120,0,3,12,1,0,0.4397080097800263
206,7,double_q_learning,observable,-28.0,50,1,2,1,1,1,0.4379491777409062
207,7,double_q_learning,observable,-214.5,120,0,4,9,1,0,0.43619738102994254
208,7,double_q_learning,observable,-218.0,120,0,5,5,1,0,0.43445259150582277
209,7,double_q_learning,observable,-128.0,95,1,3,9,1,1,0.4327147811397995
210,7,double_q_learning,observable,-184.5,120,0,3,7,1,0,0.4309839220152403
211,7,double_q_learning,observable,-235.5,120,0,3,16,1,0,0.4292599863271793
212,7,double_q_learning,observable,-35.0,60,1,1,4,1,1,0.4275429463818706
213,7,double_q_learning,observable,-117.0,89,1,3,8,1,1,0.4258327745963431
214,7,double_q_learning,observable,-132.0,98,1,1,17,1,1,0.4241294434979578
215,7,double_q_learning,observable,-193.5,120,0,2,12,1,0,0.4224329257239659
216,7,double_q_learning,observable,-107.5,92,1,3,6,1,1,0.4207431940210701
217,7,double_q_learning,observable,-179.5,120,0,1,13,1,0,0.41906022124498576
218,7,double_q_learning,observable,-112.0,102,1,3,5,1,1,0.41738398036000585
219,7,double_q_learning,observable,-244.0,120,0,5,10,1,0,0.4157144444385658
220,7,double_q_learning,observable,-275.0,120,0,6,12,1,0,0.41405158666081154
221,7,double_q_learning,observable,-35.0,62,1,0,8,1,1,0.4123953803141683
222,7,double_q_learning,observable,-249.0,120,0,5,11,1,0,0.4107457987929116
223,7,double_q_learning,observable,-193.5,120,0,2,12,1,0,0.40910281559774
224,7,double_q_learning,observable,-355.5,120,0,11,8,1,0,0.40746640433534903
225,7,double_q_learning,observable,-56.5,40,1,3,4,1,1,0.4058365387180076
226,7,double_q_learning,observable,-109.0,55,1,5,4,1,1,0.4042131925631356
227,7,double_q_learning,observable,-154.5,120,0,1,9,1,0,0.40259633979288306
228,7,double_q_learning,observable,-119.0,113,1,1,12,1,1,0.4009859544337115
229,7,double_q_learning,observable,-235.5,120,0,4,10,0,0,0.39938201061597667
230,7,double_q_learning,observable,-47.0,62,1,1,7,1,1,0.39778448257351273
231,7,double_q_learning,observable,-101.0,99,1,1,11,1,1,0.3961933446432187
232,7,double_q_learning,observable,-90.0,90,1,1,10,1,1,0.3946085712646458
233,7,double_q_learning,observable,-101.0,61,1,3,9,1,1,0.3930301369795872
234,7,double_q_learning,observable,-419.5,120,0,14,9,1,0,0.3914580164316689
235,7,double_q_learning,observable,-23.5,43,1,2,1,1,1,0.3898921843659422
236,7,double_q_learning,observable,-173.5,120,0,1,13,1,0,0.38833261562847843
237,7,double_q_learning,observable,-274.5,120,0,8,4,1,0,0.38677928516596455
238,7,double_q_learning,observable,-19.5,42,1,2,0,1,1,0.3852321680253007
239,7,double_q_learning,observable,-64.5,97,1,1,4,1,1,0.3836912393531995
240,7,double_q_learning,observable,-17.5,59,1,0,5,1,1,0.38215647439578665
241,7,double_q_learning,observable,-99.0,100,1,1,10,1,1,0.3806278484982035
242,7,double_q_learning,observable,-59.0,52,1,3,3,1,1,0.3791053371042107
243,7,double_q_learning,observable,-152.0,86,1,6,3,1,1,0.37758891575579384
244,7,double_q_learning,observable,-21.5,44,1,1,4,1,1,0.3760785600927707
245,7,double_q_learning,observable,-220.0,120,0,4,9,1,0,0.37457424585239957
246,7,double_q_learning,observable,-124.0,50,1,6,4,1,1,0.37307594886899
247,7,double_q_learning,observable,-197.0,115,1,6,7,1,1,0.37158364507351405
248,7,double_q_learning,observable,-90.5,103,1,1,8,1,1,0.37009731049322
249,7,double_q_learning,observable,-96.5,66,1,3,7,1,1,0.3686169212512471
250,7,double_q_learning,observable,-39.5,65,1,1,4,1,1,0.3671424535662421
251,7,double_q_learning,observable,-109.5,120,0,0,4,1,0,0.3656738837519771
252,7,double_q_learning,observable,-88.5,102,1,2,4,1,1,0.36421118821696924
253,7,double_q_learning,observable,-22.0,69,1,0,4,1,1,0.36275434346410135
254,7,double_q_learning,observable,-20.0,46,1,1,4,1,1,0.36130332609024496
255,7,double_q_learning,observable,-255.5,120,0,6,8,1,0,0.359858112785884
256,7,double_q_learning,observable,5.5,48,1,0,2,1,1,0.35841868033474045
257,7,double_q_learning,observable,-90.0,85,1,2,7,1,1,0.35698500561340146
258,7,double_q_learning,observable,-299.5,120,0,9,5,1,0,0.35555706559094785
259,7,double_q_learning,observable,-25.5,44,1,1,5,1,1,0.3541348373285841
260,7,double_q_learning,observable,-23.5,52,1,1,3,1,1,0.35271829797926973
261,7,double_q_learning,observable,-76.0,91,1,1,7,1,1,0.35130742478735266
262,7,double_q_learning,observable,-137.5,113,1,4,4,1,1,0.34990219508820325
263,7,double_q_learning,observable,-126.0,118,1,3,5,1,1,0.3485025863078504
264,7,double_q_learning,observable,-51.0,92,1,0,6,1,1,0.347108575962619
265,7,double_q_learning,observable,-67.5,72,1,3,1,1,1,0.3457201416587685
266,7,double_q_learning,observable,-84.5,96,1,1,9,1,1,0.3443372610921335
267,7,double_q_learning,observable,-154.5,120,0,1,8,1,0,0.34295991204776494
268,7,double_q_learning,observable,-288.5,120,0,6,15,1,0,0.34158807239957384
269,7,double_q_learning,observable,3.5,40,1,0,4,1,1,0.3402217201099756
270,7,double_q_learning,observable,-230.5,120,0,5,7,1,0,0.33886083322953564
271,7,double_q_learning,observable,-41.0,39,1,3,1,1,1,0.33750538989661755
272,7,double_q_learning,observable,-249.0,120,0,6,5,0,0,0.336155368337031
273,7,double_q_learning,observable,-122.5,72,1,4,8,1,1,0.33481074686368295
274,7,double_q_learning,observable,7.5,41,1,0,3,1,1,0.3334715038762282
275,7,double_q_learning,observable,-272.5,120,0,7,8,1,0,0.33213761786072327
276,7,double_q_learning,observable,-70.5,80,1,2,4,1,1,0.3308090673892804
277,7,double_q_learning,observable,-51.5,67,1,1,6,1,1,0.32948583111972324
278,7,double_q_learning,observable,4.5,46,1,0,3,1,1,0.32816788779524436
279,7,double_q_learning,observable,-166.0,120,0,3,3,1,0,0.3268552162440634
280,7,double_q_learning,observable,-94.5,77,1,3,5,1,1,0.3255477953790871
281,7,double_q_learning,observable,-93.5,82,1,2,8,1,1,0.32424560419757076
282,7,double_q_learning,observable,1.0,33,1,0,6,1,1,0.3229486217807805
283,7,double_q_learning,observable,-206.5,120,0,3,9,0,0,0.32165682729365735
284,7,double_q_learning,observable,-17.5,59,1,0,5,1,1,0.32037019998448274
285,7,double_q_learning,observable,-177.5,120,0,2,9,1,0,0.3190887191845448
286,7,double_q_learning,observable,-179.5,120,0,1,13,1,0,0.3178123643078066
287,7,double_q_learning,observable,-212.0,120,0,4,8,1,0,0.3165411148505754
288,7,double_q_learning,observable,-38.5,51,1,2,3,1,1,0.3152749503911731
289,7,double_q_learning,observable,19.5,28,1,0,3,1,1,0.3140138505896084
290,7,double_q_learning,observable,-73.0,92,1,1,6,1,1,0.31275779518725
291,7,double_q_learning,observable,-15.0,80,1,0,1,1,1,0.31150676400650096
292,7,double_q_learning,observable,-66.5,88,1,2,2,1,1,0.31026073695047496
293,7,double_q_learning,observable,-212.0,120,0,4,7,1,0,0.30901969400267304
294,7,double_q_learning,observable,-78.5,114,1,0,8,1,1,0.30778361522666237
295,7,double_q_learning,observable,-0.5,29,1,1,3,1,1,0.3065524807657557
296,7,double_q_learning,observable,-31.0,54,1,1,5,1,1,0.3053262708426927
297,7,double_q_learning,observable,-26.5,50,1,2,1,1,1,0.30410496575932194
298,7,double_q_learning,observable,-183.5,120,0,2,8,0,0,0.3028885458962846
299,7,double_q_learning,observable,-17.0,59,1,0,5,1,1,0.3016769917126995
300,7,double_q_learning,observable,7.5,38,1,0,4,1,1,0.3004702837458487
301,7,double_q_learning,observable,-137.0,120,0,0,8,1,0,0.2992684026108653
302,7,double_q_learning,observable,-220.0,104,1,8,6,1,1,0.2980713290004218
303,7,double_q_learning,observable,-66.5,73,1,3,1,1,1,0.29687904368442014
304,7,double_q_learning,observable,-138.5,105,1,4,5,1,1,0.2956915275096825
305,7,double_q_learning,observable,-199.0,120,0,4,5,1,0,0.2945087613996437
306,7,double_q_learning,observable,-12.5,59,1,1,0,1,1,0.29333072635404517
307,7,double_q_learning,observable,-56.0,34,1,3,5,1,1,0.292157403448629
308,7,double_q_learning,observable,-21.5,57,1,0,6,1,1,0.29098877383483446
309,7,double_q_learning,observable,-36.5,78,1,1,2,1,1,0.2898248187394951
310,7,double_q_learning,observable,19.5,47,1,0,0,1,1,0.28866551946453717
311,7,double_q_learning,observable,-55.0,67,1,0,11,1,1,0.287510857386679
312,7,double_q_learning,observable,11.0,38,1,0,3,1,1,0.28636081395713225
313,7,double_q_learning,observable,16.0,32,1,0,3,1,1,0.28521537070130376
314,7,double_q_learning,observable,-27.5,69,1,0,5,1,1,0.2840745092184985
315,7,double_q_learning,observable,-42.5,66,1,1,5,1,1,0.28293821118162454
316,7,double_q_learning,observable,-4.0,38,1,1,2,1,1,0.28180645833689805
317,7,double_q_learning,observable,-151.5,120,0,2,4,1,0,0.2806792325035504
318,7,double_q_learning,observable,-169.5,120,0,2,7,1,0,0.2795565155735362
319,7,double_q_learning,observable,-235.5,120,0,5,8,1,0,0.2784382895112421
320,7,double_q_learning,observable,-243.5,120,0,5,9,1,0,0.27732453635319715
321,7,double_q_learning,observable,4.0,54,1,0,2,1,1,0.2762152382077843
322,7,double_q_learning,observable,-80.0,95,1,1,7,1,1,0.2751103772549532
323,7,double_q_learning,observable,-170.5,120,0,1,10,0,0,0.2740099357459334
324,7,double_q_learning,observable,-17.0,40,1,1,4,1,1,0.27291389600294963
325,7,double_q_learning,observable,-67.5,102,1,0,8,1,1,0.2718222404189379
326,7,double_q_learning,observable,-22.0,52,1,1,3,1,1,0.2707349514572621
327,7,double_q_learning,observable,-111.0,96,1,2,9,1,1,0.26965201165143304
328,7,double_q_learning,observable,5.5,39,1,0,4,1,1,0.26857340360482734
329,7,double_q_learning,observable,-3.0,43,1,1,1,1,1,0.267499109990408
330,7,double_q_learning,observable,-16.0,57,1,1,1,1,1,0.26642911355044635
331,7,double_q_learning,observable,-31.5,52,1,1,5,1,1,0.26536339709624457
332,7,double_q_learning,observable,-5.0,51,1,0,4,1,1,0.2643019435078596
333,7,double_q_learning,observable,-26.5,42,1,2,2,1,1,0.2632447357338282
334,7,double_q_learning,observable,-5.5,41,1,0,6,1,1,0.26219175679089285
335,7,double_q_learning,observable,-106.5,71,1,4,5,1,1,0.2611429897637293
336,7,double_q_learning,observable,-17.5,77,1,0,2,1,1,0.26009841780467435
337,7,double_q_learning,observable,23.0,23,1,0,3,1,1,0.2590580241334557
338,7,double_q_learning,observable,-59.5,79,1,1,6,1,1,0.2580217920369218
339,7,double_q_learning,observable,22.0,31,1,0,2,1,1,0.25698970486877415
340,7,double_q_learning,observable,-175.0,88,1,7,4,1,1,0.25596174604929905
341,7,double_q_learning,observable,-198.5,99,1,5,14,1,1,0.25493789906510184
342,7,double_q_learning,observable,-24.0,78,1,0,3,1,1,0.25391814746884145
343,7,double_q_learning,observable,-27.5,78,1,0,4,1,1,0.2529024748789661
344,7,double_q_learning,observable,7.5,30,1,0,5,1,1,0.25189086497945024
345,7,double_q_learning,observable,-13.5,29,1,2,1,1,1,0.2508833015195324
346,7,double_q_learning,observable,-104.0,56,1,5,3,1,1,0.2498797683134543
347,7,double_q_learning,observable,-129.5,111,1,2,10,1,1,0.24888024924020047
348,7,double_q_learning,observable,10.0,45,1,0,2,1,1,0.24788472824323968
