episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
32,2,q_learning,hidden,-537.5,120,0,15,26,0,0,0.8796275632082742
33,2,q_learning,hidden,-532.0,120,0,18,13,0,0,0.8761090529554411
34,2,q_learning,hidden,-349.5,120,0,8,18,1,0,0.8726046167436193
35,2,q_learning,hidden,-603.5,120,0,22,13,1,0,0.8691141982766448
36,2,q_learning,hidden,-709.5,120,0,25,22,1,0,0.8656377414835382
37,2,q_learning,hidden,-593.0,120,0,21,13,0,0,0.862175190517604
38,2,q_learning,hidden,-630.5,120,0,23,15,1,0,0.8587264897555337
39,2,q_learning,hidden,-366.5,120,0,9,18,1,0,0.8552915837965115
40,2,q_learning,hidden,-366.0,120,0,6,28,0,0,0.8518704174613255
41,2,q_learning,hidden,-354.0,120,0,10,13,1,0,0.8484629357914802
42,2,q_learning,hidden,-247.5,91,1,10,5,1,1,0.8450690840483143
43,2,q_learning,hidden,-282.5,120,0,5,17,1,0,0.841688807712121
44,2,q_learning,hidden,-373.5,120,0,10,15,1,0,0.8383220524812726
45,2,q_learning,hidden,-427.5,120,0,13,14,1,0,0.8349687642713475
46,2,q_learning,hidden,-453.5,120,0,16,8,1,0,0.831628889214262
47,2,q_learning,hidden,-449.0,120,0,14,15,1,0,0.828302373657405
48,2,q_learning,hidden,-492.0,120,0,15,20,1,0,0.8249891641627753
49,2,q_learning,hidden,-340.0,120,0,10,9,1,0,0.8216892075061243
50,2,q_learning,hidden,-304.0,120,0,7,14,1,0,0.8184024506760997
51,2,q_learning,hidden,-350.5,120,0,9,15,1,0,0.8151288408733953
52,2,q_learning,hidden,-248.5,120,0,1,27,1,0,0.8118683255099017
53,2,q_learning,hidden,-253.5,77,1,11,5,1,1,0.8086208522078622
54,2,q_learning,hidden,-512.0,120,0,18,11,1,0,0.8053863687990307
55,2,q_learning,hidden,-225.0,120,0,2,18,1,0,0.8021648233238345
56,2,q_learning,hidden,-301.0,120,0,5,21,1,0,0.7989561640305393
57,2,q_learning,hidden,-510.5,120,0,18,11,1,0,0.795760339374417
58,2,q_learning,hidden,-519.5,120,0,18,13,1,0,0.7925772980169195
59,2,q_learning,hidden,-380.0,120,0,10,15,0,0,0.7894069888248517
60,2,q_learning,hidden,-411.0,120,0,13,9,0,0,0.7862493608695523
61,2,q_learning,hidden,-451.5,120,0,14,15,1,0,0.7831043634260741
62,2,q_learning,hidden,-166.5,120,0,0,14,1,0,0.7799719459723699
63,2,q_learning,hidden,-500.0,120,0,18,9,1,0,0.7768520581884804
64,2,q_learning,hidden,-144.0,103,1,2,15,1,1,0.7737446499557264
65,2,q_learning,hidden,-409.5,120,0,13,8,0,0,0.7706496713559035
66,2,q_learning,hidden,-479.5,120,0,16,11,0,0,0.7675670726704799
67,2,q_learning,hidden,-526.0,120,0,18,14,1,0,0.764496804379798
68,2,q_learning,hidden,-22.5,41,1,0,9,1,1,0.7614388171622788
69,2,q_learning,hidden,-315.5,107,1,10,16,1,1,0.7583930618936296
70,2,q_learning,hidden,-387.0,120,0,13,6,1,0,0.7553594896460551
71,2,q_learning,hidden,-521.5,120,0,18,13,1,0,0.7523380516874709
72,2,q_learning,hidden,-415.0,120,0,12,16,1,0,0.749328699480721
73,2,q_learning,hidden,-419.0,120,0,11,21,1,0,0.7463313846827981
74,2,q_learning,hidden,-381.0,120,0,9,20,1,0,0.7433460591440669
75,2,q_learning,hidden,-126.0,82,1,1,18,1,1,0.7403726749074907
76,2,q_learning,hidden,-71.5,39,1,3,7,1,1,0.7374111842078607
77,2,q_learning,hidden,-336.0,120,0,8,14,0,0,0.7344615394710292
78,2,q_learning,hidden,-382.5,120,0,11,13,1,0,0.7315236933131452
79,2,q_learning,hidden,-538.0,120,0,19,13,1,0,0.7285975985398926
80,2,q_learning,hidden,-504.5,98,1,21,11,1,1,0.725683208145733
81,2,q_learning,hidden,-147.0,61,1,6,6,1,1,0.72278047531315
82,2,q_learning,hidden,-408.0,120,0,12,14,1,0,0.7198893534118974
83,2,q_learning,hidden,-26.0,46,1,1,5,1,1,0.7170097959982499
84,2,q_learning,hidden,-431.5,120,0,13,15,1,0,0.7141417568142568
85,2,q_learning,hidden,-471.5,116,1,19,9,1,1,0.7112851897869998
86,2,q_learning,hidden,-352.0,120,0,7,23,1,0,0.7084400490278518
87,2,q_learning,hidden,-290.0,120,0,8,7,1,0,0.7056062888317404
88,2,q_learning,hidden,-286.0,120,0,5,18,1,0,0.7027838636764134
89,2,q_learning,hidden,-88.0,65,1,3,6,1,1,0.6999727282217078
90,2,q_learning,hidden,-103.5,59,1,2,14,1,1,0.697172837308821
91,2,q_learning,hidden,-332.5,120,0,9,11,1,0,0.6943841459595856
92,2,q_learning,hidden,-311.5,120,1,11,9,1,1,0.6916066093757474
93,2,q_learning,hidden,-73.5,60,1,2,8,1,1,0.6888401829382443
94,2,q_learning,hidden,-31.5,51,1,1,5,1,1,0.6860848222064914
95,2,q_learning,hidden,-257.5,120,0,4,16,1,0,0.6833404829176654
96,2,q_learning,hidden,-22.0,53,1,1,3,1,1,0.6806071209859947
97,2,q_learning,hidden,-90.5,57,1,3,8,1,1,0.6778846925020507
98,2,q_learning,hidden,-142.0,104,1,4,6,1,1,0.6751731537320426
99,2,q_learning,hidden,-373.5,120,0,8,22,1,0,0.6724724611171143
100,2,q_learning,hidden,-174.0,77,1,7,5,1,1,0.6697825712726458
101,2,q_learning,hidden,-141.0,87,1,2,16,1,1,0.6671034409875554
102,2,q_learning,hidden,-329.0,86,1,15,3,1,1,0.664435027223605
103,2,q_learning,hidden,-120.0,66,1,4,8,1,1,0.6617772871147106
104,2,q_learning,hidden,-216.0,82,1,8,8,1,1,0.6591301779662518
105,2,q_learning,hidden,-256.0,120,0,6,8,1,0,0.6564936572543868
106,2,q_learning,hidden,-270.5,75,1,11,9,1,1,0.6538676826253692
107,2,q_learning,hidden,-84.5,56,1,0,19,1,1,0.6512522118948678
108,2,q_learning,hidden,-117.0,62,1,5,4,1,1,0.6486472030472883
109,2,q_learning,hidden,-270.5,85,1,9,14,1,1,0.6460526142350992
110,2,q_learning,hidden,-112.0,57,1,4,8,1,1,0.6434684037781587
111,2,q_learning,hidden,-157.5,91,1,3,15,1,1,0.6408945301630461
112,2,q_learning,hidden,-71.0,73,1,1,9,1,1,0.6383309520423939
113,2,q_learning,hidden,-179.5,86,1,7,4,1,1,0.6357776282342243
114,2,q_learning,hidden,-3.0,41,1,0,5,1,1,0.6332345177212875
115,2,q_learning,hidden,-180.0,62,1,6,13,1,1,0.6307015796504023
116,2,q_learning,hidden,-23.5,43,1,1,5,1,1,0.6281787733318007
117,2,q_learning,hidden,-56.5,71,1,0,10,1,1,0.6256660582384734
118,2,q_learning,hidden,-243.5,94,1,8,11,1,1,0.6231633940055196
119,2,q_learning,hidden,-29.0,41,1,1,6,1,1,0.6206707404294975
120,2,q_learning,hidden,-7.5,29,1,1,4,1,1,0.6181880574677795
121,2,q_learning,hidden,-59.0,73,1,0,11,1,1,0.6157153052379084
122,2,q_learning,hidden,-194.0,91,1,6,10,1,1,0.6132524440169568
123,2,q_learning,hidden,-175.5,88,1,7,3,1,1,0.6107994342408889
124,2,q_learning,hidden,-157.5,77,1,5,9,1,1,0.6083562365039253
125,2,q_learning,hidden,-8.0,35,1,0,7,1,1,0.6059228115579096
126,2,q_learning,hidden,-318.5,111,1,11,12,1,1,0.6034991203116781
127,2,q_learning,hidden,-268.5,118,1,8,12,1,1,0.6010851238304313
128,2,q_learning,hidden,-157.5,78,1,5,9,1,1,0.5986807833351095
129,2,q_learning,hidden,-188.5,84,1,6,10,1,1,0.5962860602017691
130,2,q_learning,hidden,-104.0,68,1,3,9,1,1,0.5939009159609621
131,2,q_learning,hidden,-153.0,77,1,6,5,1,1,0.5915253122971182
132,2,q_learning,hidden,-76.0,49,1,3,6,1,1,0.5891592110479298
133,2,q_learning,hidden,-47.5,66,1,0,9,1,1,0.586802574203738
134,2,q_learning,hidden,-15.0,42,1,1,3,1,1,0.5844553639069231
135,2,q_learning,hidden,-26.0,39,1,2,2,1,1,0.5821175424512953
136,2,q_learning,hidden,-54.5,33,1,2,9,1,1,0.5797890722814902
137,2,q_learning,hidden,-86.0,45,1,4,5,1,1,0.5774699159923642
138,2,q_learning,hidden,-61.5,39,1,3,5,1,1,0.5751600363283947
139,2,q_learning,hidden,-60.5,41,1,3,5,1,1,0.5728593961830811
140,2,q_learning,hidden,-112.5,72,1,4,5,1,1,0.5705679585983489
141,2,q_learning,hidden,-89.0,69,1,3,5,1,1,0.5682856867639554
142,2,q_learning,hidden,-168.0,102,1,5,7,1,1,0.5660125440168996
143,2,q_learning,hidden,-8.5,36,1,0,7,1,1,0.563748493840832
144,2,q_learning,hidden,-219.0,91,1,7,11,1,1,0.5614934998654687
145,2,q_learning,hidden,-83.5,41,1,4,5,1,1,0.5592475258660068
146,2,q_learning,hidden,-68.0,35,1,4,3,1,1,0.5570105357625428
147,2,q_learning,hidden,-8.0,34,1,0,7,1,1,0.5547824936194926
148,2,q_learning,hidden,-93.5,73,1,3,5,1,1,0.5525633636450147
149,2,q_learning,hidden,-136.0,69,1,5,7,1,1,0.5503531101904345
150,2,q_learning,hidden,-29.5,41,1,2,2,1,1,0.5481516977496729
151,2,q_learning,hidden,-121.0,50,1,6,3,1,1,0.5459590909586741
152,2,q_learning,hidden,-11.0,39,1,1,3,1,1,0.5437752545948394
153,2,q_learning,hidden,-95.5,32,1,5,5,1,1,0.5416001535764601
154,2,q_learning,hidden,-131.0,65,1,4,10,1,1,0.5394337529621542
155,2,q_learning,hidden,-96.5,51,1,5,2,1,1,0.5372760179503057
156,2,q_learning,hidden,-48.5,63,1,1,6,1,1,0.5351269138785044
157,2,q_learning,hidden,-36.0,58,1,1,4,1,1,0.5329864062229904
158,2,q_learning,hidden,-253.5,73,1,11,5,1,1,0.5308544605980984
159,2,q_learning,hidden,-143.0,46,1,6,8,1,1,0.528731042755706
160,2,q_learning,hidden,-77.0,58,1,3,4,1,1,0.5266161185846832
161,2,q_learning,hidden,-58.0,46,1,3,3,1,1,0.5245096541103444
162,2,q_learning,hidden,-62.0,44,1,3,4,1,1,0.5224116154939031
163,2,q_learning,hidden,-8.0,40,1,1,2,1,1,0.5203219690319275
164,2,q_learning,hidden,-1.5,37,1,1,2,1,1,0.5182406811557998
165,2,q_learning,hidden,-112.0,51,1,5,5,1,1,0.5161677184311766
166,2,q_learning,hidden,8.5,39,1,0,3,1,1,0.5141030475574518
167,2,q_learning,hidden,3.5,28,1,0,6,1,1,0.5120466353672221
168,2,q_learning,hidden,-44.0,35,1,0,14,1,1,0.5099984488257532
169,2,q_learning,hidden,2.0,34,1,0,5,1,1,0.5079584550304501
170,2,q_learning,hidden,15.5,31,1,0,3,1,1,0.5059266212103284
171,2,q_learning,hidden,22.0,30,1,0,2,1,1,0.503902914725487
172,2,q_learning,hidden,-35.0,42,1,2,3,1,1,0.5018873030665851
173,2,q_learning,hidden,18.5,23,1,0,4,1,1,0.4998797538543187
174,2,q_learning,hidden,-293.5,80,1,12,8,1,1,0.4978802348389015
175,2,q_learning,hidden,-107.5,58,1,4,7,1,1,0.49588871389954586
176,2,q_learning,hidden,-217.5,120,0,3,12,1,0,0.49390515904394766
177,2,q_learning,hidden,-13.5,30,1,1,5,1,1,0.49192953840777187
178,2,q_learning,hidden,-65.5,36,1,3,6,1,1,0.4899618202541408
179,2,q_learning,hidden,-39.5,36,1,2,5,1,1,0.4880019729731242
180,2,q_learning,hidden,-44.5,44,1,2,5,1,1,0.4860499650812317
181,2,q_learning,hidden,-73.0,39,1,4,3,1,1,0.4841057652209068
182,2,q_learning,hidden,-36.0,46,1,1,7,1,1,0.48216934216002316
183,2,q_learning,hidden,-24.5,48,1,1,4,1,1,0.48024066479138305
184,2,q_learning,hidden,-91.0,52,1,3,9,1,1,0.47831970213221753
185,2,q_learning,hidden,-114.5,46,1,5,6,1,1,0.47640642332368865
186,2,q_learning,hidden,-67.0,34,1,4,3,1,1,0.47450079763039393
187,2,q_learning,hidden,-10.0,35,1,1,3,1,1,0.47260279443987235
188,2,q_learning,hidden,-64.0,37,1,4,2,1,1,0.47071238326211284
189,2,q_learning,hidden,20.5,25,1,0,3,1,1,0.4688295337290644
190,2,q_learning,hidden,6.5,29,1,0,5,1,1,0.4669542155941481
191,2,q_learning,hidden,-30.5,38,1,2,3,1,1,0.46508639873177154
192,2,q_learning,hidden,-57.5,46,1,3,3,1,1,0.46322605313684445
193,2,q_learning,hidden,26.5,25,1,0,2,1,1,0.46137314892429704
194,2,q_learning,hidden,38.5,22,1,0,0,1,1,0.4595276563285999
195,2,q_learning,hidden,-65.5,38,1,3,6,1,1,0.45768954570328546
196,2,q_learning,hidden,28.5,28,1,0,1,1,1,0.4558587875204723
197,2,q_learning,hidden,-56.0,32,1,4,1,1,1,0.45403535237039044
198,2,q_learning,hidden,-13.5,35,1,1,4,1,1,0.4522192109609089
199,2,q_learning,hidden,-3.5,36,1,1,2,1,1,0.4504103341170652
200,2,q_learning,hidden,-0.5,26,1,1,3,1,1,0.44860869278059695
201,2,q_learning,hidden,35.5,20,1,0,1,1,1,0.4468142580094746
202,2,q_learning,hidden,-149.5,45,1,7,5,1,1,0.4450270009774367
203,2,q_learning,hidden,-154.5,83,1,5,7,1,1,0.44324689297352693
204,2,q_learning,hidden,-15.5,27,1,1,6,1,1,0.44147390540163284
205,2,q_learning,hidden,-32.5,40,1,2,3,1,1,0.4397080097800263
206,2,q_learning,hidden,-12.0,32,1,1,4,1,1,0.4379491777409062
207,2,q_learning,hidden,12.5,28,1,0,4,1,1,0.43619738102994254
208,2,q_learning,hidden,5.0,25,1,0,6,1,1,0.43445259150582277
209,2,q_learning,hidden,-12.0,23,1,2,2,1,1,0.4327147811397995
210,2,q_learning,hidden,-42.0,43,1,2,4,1,1,0.4309839220152403
211,2,q_learning,hidden,-145.5,52,1,7,3,1,1,0.4292599863271793
212,2,q_learning,hidden,-23.5,41,1,2,1,1,1,0.4275429463818706
213,2,q_learning,hidden,24.0,21,1,0,3,1,1,0.4258327745963431
214,2,q_learning,hidden,15.5,30,1,0,3,1,1,0.4241294434979578
215,2,q_learning,hidden,15.5,31,1,0,3,1,1,0.4224329257239659
216,2,q_learning,hidden,23.5,27,1,0,2,1,1,0.4207431940210701
217,2,q_learning,hidden,1.5,40,1,0,4,1,1,0.41906022124498576
218,2,q_learning,hidden,-234.0,57,1,11,4,1,1,0.41738398036000585
219,2,q_learning,hidden,-70.5,78,1,1,8,1,1,0.4157144444385658
220,2,q_learning,hidden,-74.0,59,1,3,4,1,1,0.41405158666081154
221,2,q_learning,hidden,-24.5,47,1,1,4,1,1,0.4123953803141683
222,2,q_learning,hidden,1.5,39,1,0,4,1,1,0.4107457987929116
223,2,q_learning,hidden,-41.0,33,1,2,6,1,1,0.40910281559774
224,2,q_learning,hidden,-62.0,40,1,3,5,1,1,0.40746640433534903
225,2,q_learning,hidden,-85.0,68,1,1,12,1,1,0.4058365387180076
226,2,q_learning,hidden,13.0,40,1,0,2,1,1,0.4042131925631356
227,2,q_learning,hidden,13.5,27,1,0,4,1,1,0.40259633979288306
228,2,q_learning,hidden,-20.5,42,1,1,4,1,1,0.4009859544337115
229,2,q_learning,hidden,-6.5,39,1,0,6,1,1,0.39938201061597667
230,2,q_learning,hidden,-12.0,42,1,0,6,1,1,0.39778448257351273
231,2,q_learning,hidden,5.0,30,1,0,5,1,1,0.3961933446432187
232,2,q_learning,hidden,-102.5,50,1,4,7,1,1,0.3946085712646458
233,2,q_learning,hidden,-74.5,42,1,3,7,1,1,0.3930301369795872
234,2,q_learning,hidden,17.5,28,1,0,3,1,1,0.3914580164316689
235,2,q_learning,hidden,18.0,34,1,0,2,1,1,0.3898921843659422
236,2,q_learning,hidden,12.0,30,1,0,4,1,1,0.38833261562847843
237,2,q_learning,hidden,-10.0,26,1,2,1,1,1,0.38677928516596455
238,2,q_learning,hidden,11.0,25,1,0,5,1,1,0.3852321680253007
239,2,q_learning,hidden,-46.5,34,1,3,3,1,1,0.3836912393531995
240,2,q_learning,hidden,5.0,30,1,1,1,1,1,0.38215647439578665
241,2,q_learning,hidden,24.0,23,1,0,3,1,1,0.3806278484982035
242,2,q_learning,hidden,4.0,27,1,0,6,1,1,0.3791053371042107
243,2,q_learning,hidden,-46.0,38,1,2,6,1,1,0.37758891575579384
244,2,q_learning,hidden,-4.5,41,1,1,1,1,1,0.3760785600927707
245,2,q_learning,hidden,3.5,37,1,0,4,1,1,0.37457424585239957
246,2,q_learning,hidden,9.0,32,1,0,4,1,1,0.37307594886899
247,2,q_learning,hidden,-32.5,39,1,2,3,1,1,0.37158364507351405
248,2,q_learning,hidden,28.0,28,1,0,1,1,1,0.37009731049322
249,2,q_learning,hidden,23.5,22,1,0,3,1,1,0.3686169212512471
250,2,q_learning,hidden,-16.0,37,1,1,4,1,1,0.3671424535662421
251,2,q_learning,hidden,33.5,23,1,0,1,1,1,0.3656738837519771
252,2,q_learning,hidden,7.0,34,1,0,4,1,1,0.36421118821696924
253,2,q_learning,hidden,5.0,27,1,1,2,1,1,0.36275434346410135
254,2,q_learning,hidden,-15.5,33,1,2,1,1,1,0.36130332609024496
255,2,q_learning,hidden,18.0,35,1,0,2,1,1,0.359858112785884
256,2,q_learning,hidden,-5.0,37,1,1,2,1,1,0.35841868033474045
257,2,q_learning,hidden,10.5,31,1,0,4,1,1,0.35698500561340146
258,2,q_learning,hidden,5.5,36,1,0,4,1,1,0.35555706559094785
259,2,q_learning,hidden,34.5,27,1,0,0,1,1,0.3541348373285841
260,2,q_learning,hidden,-4.0,30,1,1,3,1,1,0.35271829797926973
261,2,q_learning,hidden,-64.0,40,1,4,1,1,1,0.35130742478735266
262,2,q_learning,hidden,23.5,22,1,0,3,1,1,0.34990219508820325
263,2,q_learning,hidden,-4.5,42,1,0,5,1,1,0.3485025863078504
264,2,q_learning,hidden,21.0,26,1,0,3,1,1,0.347108575962619
265,2,q_learning,hidden,39.5,16,1,0,1,1,1,0.3457201416587685
266,2,q_learning,hidden,31.5,24,1,0,1,1,1,0.3443372610921335
267,2,q_learning,hidden,-1.0,36,1,1,1,1,1,0.34295991204776494
268,2,q_learning,hidden,-114.5,42,1,6,3,1,1,0.34158807239957384
269,2,q_learning,hidden,-9.0,41,1,1,2,1,1,0.3402217201099756
270,2,q_learning,hidden,-10.5,37,1,0,7,1,1,0.33886083322953564
271,2,q_learning,hidden,-60.0,37,1,3,5,1,1,0.33750538989661755
272,2,q_learning,hidden,11.5,24,1,0,5,1,1,0.336155368337031
273,2,q_learning,hidden,-21.0,37,1,2,1,1,1,0.33481074686368295
274,2,q_learning,hidden,13.5,22,1,0,5,1,1,0.3334715038762282
275,2,q_learning,hidden,16.0,29,1,0,3,1,1,0.33213761786072327
276,2,q_learning,hidden,-2.5,34,1,0,6,1,1,0.3308090673892804
277,2,q_learning,hidden,-9.5,25,1,2,1,1,1,0.32948583111972324
278,2,q_learning,hidden,-78.0,39,1,4,4,1,1,0.32816788779524436
279,2,q_learning,hidden,9.5,26,1,0,5,1,1,0.3268552162440634
280,2,q_learning,hidden,-29.5,30,1,2,4,1,1,0.3255477953790871
281,2,q_learning,hidden,3.0,33,1,0,5,1,1,0.32424560419757076
282,2,q_learning,hidden,-16.5,28,1,2,2,1,1,0.3229486217807805
283,2,q_learning,hidden,12.0,31,1,0,4,1,1,0.32165682729365735
284,2,q_learning,hidden,-5.0,26,1,1,4,1,1,0.32037019998448274
285,2,q_learning,hidden,0.5,25,1,1,3,1,1,0.3190887191845448
286,2,q_learning,hidden,37.0,23,1,0,0,1,1,0.3178123643078066
287,2,q_learning,hidden,-35.0,35,1,1,8,1,1,0.3165411148505754
288,2,q_learning,hidden,7.0,29,1,0,5,1,1,0.3152749503911731
289,2,q_learning,hidden,7.5,29,1,1,1,1,1,0.3140138505896084
290,2,q_learning,hidden,-138.5,72,1,6,3,1,1,0.31275779518725
291,2,q_learning,hidden,29.5,26,1,0,1,1,1,0.31150676400650096
292,2,q_learning,hidden,-12.0,33,1,1,4,1,1,0.31026073695047496
293,2,q_learning,hidden,16.0,29,1,0,3,1,1,0.30901969400267304
294,2,q_learning,hidden,-15.5,41,1,1,3,1,1,0.30778361522666237
295,2,q_learning,hidden,3.5,32,1,1,1,1,1,0.3065524807657557
296,2,q_learning,hidden,19.5,27,1,0,3,1,1,0.3053262708426927
297,2,q_learning,hidden,17.0,18,1,1,1,1,1,0.30410496575932194
298,2,q_learning,hidden,-4.0,40,1,1,1,1,1,0.3028885458962846
299,2,q_learning,hidden,4.0,28,1,1,2,1,1,0.3016769917126995
300,2,q_learning,hidden,-55.0,51,1,3,1,1,1,0.3004702837458487
301,2,q_learning,hidden,15.5,31,1,0,3,1,1,0.2992684026108653
302,2,q_learning,hidden,8.0,27,1,0,5,1,1,0.2980713290004218
303,2,q_learning,hidden,24.0,27,1,0,2,1,1,0.29687904368442014
304,2,q_learning,hidden,-1.0,32,1,0,6,1,1,0.2956915275096825
305,2,q_learning,hidden,39.5,21,1,0,0,1,1,0.2945087613996437
306,2,q_learning,hidden,-7.0,33,1,1,3,1,1,0.29333072635404517
307,2,q_learning,hidden,13.5,35,1,0,3,1,1,0.292157403448629
308,2,q_learning,hidden,6.5,34,1,0,4,1,1,0.29098877383483446
309,2,q_learning,hidden,10.0,25,1,0,5,1,1,0.2898248187394951
310,2,q_learning,hidden,-41.0,33,1,3,2,1,1,0.28866551946453717
311,2,q_learning,hidden,3.0,22,1,1,3,1,1,0.287510857386679
312,2,q_learning,hidden,-24.0,38,1,2,2,1,1,0.28636081395713225
313,2,q_learning,hidden,-1.5,32,1,0,6,1,1,0.28521537070130376
314,2,q_learning,hidden,17.0,24,1,0,4,1,1,0.2840745092184985
315,2,q_learning,hidden,29.0,21,1,0,2,1,1,0.28293821118162454
316,2,q_learning,hidden,35.5,20,1,0,1,1,1,0.28180645833689805
317,2,q_learning,hidden,28.0,28,1,0,1,1,1,0.2806792325035504
318,2,q_learning,hidden,15.0,26,1,0,4,1,1,0.2795565155735362
319,2,q_learning,hidden,18.0,27,1,0,3,1,1,0.2784382895112421
320,2,q_learning,hidden,-13.0,29,1,1,5,1,1,0.27732453635319715
321,2,q_learning,hidden,13.0,28,1,0,4,1,1,0.2762152382077843
322,2,q_learning,hidden,-70.5,47,1,4,1,1,1,0.2751103772549532
323,2,q_learning,hidden,-96.0,37,1,4,8,1,1,0.2740099357459334
324,2,q_learning,hidden,33.0,25,1,0,1,1,1,0.27291389600294963
325,2,q_learning,hidden,1.0,25,1,1,3,1,1,0.2718222404189379
326,2,q_learning,hidden,28.0,28,1,0,1,1,1,0.2707349514572621
327,2,q_learning,hidden,-4.0,24,1,1,4,1,1,0.26965201165143304
328,2,q_learning,hidden,-38.0,39,1,2,4,1,1,0.26857340360482734
329,2,q_learning,hidden,18.5,22,1,0,4,1,1,0.267499109990408
330,2,q_learning,hidden,13.5,28,1,0,4,1,1,0.26642911355044635
331,2,q_learning,hidden,26.5,25,1,0,2,1,1,0.26536339709624457
332,2,q_learning,hidden,36.0,24,1,0,0,1,1,0.2643019435078596
333,2,q_learning,hidden,26.0,19,1,0,3,1,1,0.2632447357338282
334,2,q_learning,hidden,-14.0,35,1,1,4,1,1,0.26219175679089285
335,2,q_learning,hidden,43.0,17,1,0,0,1,1,0.2611429897637293
336,2,q_learning,hidden,36.5,24,1,0,0,1,1,0.26009841780467435
337,2,q_learning,hidden,-7.0,27,1,1,4,1,1,0.2590580241334557
338,2,q_learning,hidden,-22.0,27,1,2,3,1,1,0.2580217920369218
339,2,q_learning,hidden,29.0,27,1,0,1,1,1,0.25698970486877415
340,2,q_learning,hidden,-6.0,27,1,1,4,1,1,0.25596174604929905
341,2,q_learning,hidden,26.0,24,1,0,2,1,1,0.25493789906510184
342,2,q_learning,hidden,10.5,26,1,0,5,1,1,0.25391814746884145
343,2,q_learning,hidden,-0.5,32,1,1,2,1,1,0.2529024748789661
344,2,q_learning,hidden,25.5,25,1,0,2,1,1,0.25189086497945024
345,2,q_learning,hidden,2.5,23,1,1,3,1,1,0.2508833015195324
346,2,q_learning,hidden,17.5,23,1,1,0,1,1,0.2498797683134543
347,2,q_learning,hidden,13.5,27,1,0,4,1,1,0.24888024924020047
348,2,q_learning,hidden,-67.0,39,1,4,2,1,1,0.24788472824323968
349,2,q_learning,hidden,31.0,26,1,0,1,1,1,0.24689318933026672
350,2,q_learning,hidden,26.5,25,1,0,2,1,1,0.24590561657294563
351,2,q_learning,hidden,24.5,21,1,0,3,1,1,0.24492199410665386
352,2,q_learning,hidden,26.5,19,1,0,3,1,1,0.24394230613022724
353,2,q_learning,hidden,25.5,31,1,0,1,1,1,0.24296653690570633
354,2,q_learning,hidden,32.5,23,1,0,1,1,1,0.2419946707580835
355,2,q_learning,hidden,5.0,21,1,1,3,1,1,0.24102669207505117
356,2,q_learning,hidden,31.0,25,1,0,1,1,1,0.24006258530675095
357,2,q_learning,hidden,-47.5,34,1,2,7,1,1,0.23910233496552397
358,2,q_learning,hidden,33.5,22,1,0,1,1,1,0.23814592562566186
359,2,q_learning,hidden,24.5,21,1,0,3,1,1,0.23719334192315922
